level_0,index,wallet,total_txns,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidations,unique_assets,num_actions,repay_to_borrow_ratio,net_flow,is_liquidated,days_since_last_txn
1998,1998,0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,5,0.0,0.0,0.0,2703.758427299581,0.0,3,1,0.0,-2703.758427299581,0,1544
1999,1999,0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,10,1114.6857737875473,400.27692783661917,200.4834533120493,765.7598158313398,1.0,4,5,0.49961370665615895,-51.35096988041164,1,1471
2000,2000,0x035f54740a2b26337ef50b85786c2e246dbbaba4,1,69.12703339850852,0.0,0.0,0.0,0.0,1,1,0.0,69.12703339850852,0,1493
2001,2001,0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,1,0.17403328642593024,0.0,0.0,0.0,0.0,1,1,0.0,0.17403328642593024,0,1512
2002,2002,0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,27,19997.431731663943,11963.27743919378,5978.208069616795,114409.51417029883,1.0,7,5,0.4996714678341361,-106375.35987782867,1,1438
2003,2003,0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,9,5750.515295600385,2570.1825001299,0.0,0.0,0.0,2,2,0.0,3180.332795470485,0,1412
2004,2004,0x03607361b844e659f4e8846af200074e219513e2,24,820.2568872495294,282.7477095284311,220.64246239452817,0.0,0.0,4,3,0.7776008580341338,537.5091777210984,0,1431
2005,2005,0x0360b9acda197703cb3040715c75659c38f13cf7,3,2008.106435501463,0.0,0.0,0.0,0.0,1,1,0.0,2008.106435501463,0,1426
2006,2006,0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1,1.8360283640541515,0.0,0.0,0.0,0.0,1,1,0.0,1.8360283640541515,0,1453
2007,2007,0x036161ee78969e00d3ea480f2139357fd77247ac,52,128250.81570449253,125521.67528809652,114599.77694766177,225834.69043327853,0.0,6,4,0.9129806760781286,-223105.55001688254,0,1465
2008,2008,0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,1,1.51358263046448e-10,0.0,0.0,0.0,0.0,1,1,0.0,1.51358263046448e-10,0,1457
2009,2009,0x03630da783ae465b0afb812f7bc6374d677b0829,24,603.5804001470971,499.9354238141943,506.31252644440343,9.379152919627845e-08,0.0,4,4,1.010734123351204,103.64497623911126,0,1430
2010,2010,0x036328c52eccfc46d348e2a27da72ae48e00852d,1,1.0094332419180483,0.0,0.0,0.0,0.0,1,1,0.0,1.0094332419180483,0,1453
2011,2011,0x036345b8465096ac474b07e08b6117d8134ef847,1,3.2687567248149847,0.0,0.0,0.0,0.0,1,1,0.0,3.2687567248149847,0,1484
2012,2012,0x0363839d89014a84d63a029b6c5d540344453b64,2,0.01992987656286681,0.004634855014620189,0.0,0.0,0.0,1,2,0.0,0.015295021548246622,0,1526
2013,2013,0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,4,104.24798707288973,0.0,0.0,101.4913851635449,0.0,3,2,0.0,2.7566019093448233,0,1465
2014,2014,0x0365ad837b20583a235b652cfce03987561c9948,53,2076.3508706067755,620.98000109405,71.16568354223516,334.62296354691046,0.0,6,4,0.1144179610551082,1120.7479059658153,0,1413
2015,2015,0x036631a163767ec4b518ba3c234185811f7d9827,1,0.0,0.0,0.0,1991.829518831633,0.0,1,1,0.0,-1991.829518831633,0,1496
2016,2016,0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,26,2588.7395343651588,1001.3998509667433,406.8610283499056,1246.9054138789304,0.0,6,4,0.40588696013623415,340.43426951948504,0,1412
2017,2017,0x036658b4a676c8458b34bbdfc7a8f1a092b44081,1,0.0,0.0,0.0,1011.505042442911,0.0,1,1,0.0,-1011.505042442911,0,1484
2018,2018,0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,2,10486.649063060964,0.0,0.0,10486.649177576444,0.0,1,2,0.0,-0.00011451548016339075,0,1432
2019,2019,0x036808e8efef543ac49c40a2b6d98f8f36798a91,144,4087710.165706155,3941057.521574895,2427192.835193157,4145656.1509342953,0.0,7,4,0.6158733299456871,-3999003.5068030353,0,1446
2020,2020,0x0368ca98437266a286e33042e6990dcde1450db3,1,0.19870575924468484,0.0,0.0,0.0,0.0,1,1,0.0,0.19870575924468484,0,1511
2021,2021,0x03692b33a187d69661b0f5b1cd0244702c340fe5,1,1.3131206705965903,0.0,0.0,0.0,0.0,1,1,0.0,1.3131206705965903,0,1456
2022,2022,0x036955e921822b666da7fb487370f7cbb115906e,1,1496.5731202086206,0.0,0.0,0.0,0.0,1,1,0.0,1496.5731202086206,0,1418
2023,2023,0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2,2.252168348909114,0.0,0.0,0.0,0.0,1,1,0.0,2.252168348909114,0,1456
2024,2024,0x036962a84f8e3423918082c672d9ab18752c30c2,1,0.20299753235635415,0.0,0.0,0.0,0.0,1,1,0.0,0.20299753235635415,0,1506
2025,2025,0x0369a18568f22c77ec0780cb9b79402e64fe8b89,25,1478.8000350081732,252.167472973446,38.73223052990231,129.77956206732748,0.0,6,4,0.15299054841047777,1096.8529999673997,0,1414
2026,2026,0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,120,3230.495055868374,3725.60604483599,1681.387316022645,1694.7801512701824,0.0,7,4,0.4511846156511679,-2189.891140237798,0,1412
2027,2027,0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,1,9.737780866027231,0.0,0.0,0.0,0.0,1,1,0.0,9.737780866027231,0,1419
2028,2028,0x036ac8829034821015a1181efb8f8e4357af3df6,3,0.018356429693170032,0.00099981457574581,0.0,0.0,0.0,3,2,0.0,0.017356615117424222,0,1503
2029,2029,0x036baa2d91ee84b680177acbc391d554170f1ab6,1,1.0182429614739998,0.0,0.0,0.0,0.0,1,1,0.0,1.0182429614739998,0,1456
2030,2030,0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,1,1.4719653892649864,0.0,0.0,0.0,0.0,1,1,0.0,1.4719653892649864,0,1455
2031,2031,0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1,1.3903009244531708,0.0,0.0,0.0,0.0,1,1,0.0,1.3903009244531708,0,1463
2032,2032,0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1,1.101379396549388,0.0,0.0,0.0,0.0,1,1,0.0,1.101379396549388,0,1453
2033,2033,0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,4,0.0,0.0,0.0,940.5851479498219,0.0,2,1,0.0,-940.5851479498219,0,1477
2034,2034,0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,4,2891.639793971029,893.5951021585017,893.5951021585017,2891.639793971029,0.0,2,4,0.9988821758608032,-893.5951021585017,0,1540
2035,2035,0x036dbbd11bf2958377e459cb75fec9bb9944785a,47,2847.55224212374,435.9396747160274,380.64091565631475,2820.718684032773,0.0,8,4,0.8711521010393438,-409.10611662506017,0,1425
2036,2036,0x036dce7f98c0a17da43db21d522969ea009fd301,3,9687.028617949818,0.0,0.0,9685.842535514344,0.0,2,2,0.0,1.1860824354735087,0,1431
2037,2037,0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,12,16327.574916754775,0.0,0.0,21484.820294345063,0.0,3,2,0.0,-5157.245377590289,0,1513
2038,2038,0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1,1.2689317132642022,0.0,0.0,0.0,0.0,1,1,0.0,1.2689317132642022,0,1457
2039,2039,0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,4,40265.0023591268,0.0,0.0,1997.8528466720213,0.0,4,2,0.0,38267.14951245477,0,1500
2040,2040,0x036fcf32222c17667b562b427acb2bcd737a0db9,4,4021.723115804084,693.9192093296439,693.9192093296439,4021.723115804084,0.0,2,4,0.9985609837998799,-693.9192093296438,0,1539
2041,2041,0x037036f81ead07dc3f749e53c24d65d90247eb1d,1,1.3220924064220223,0.0,0.0,0.0,0.0,1,1,0.0,1.3220924064220223,0,1455
2042,2042,0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,1,10.034946263460178,0.0,0.0,0.0,0.0,1,1,0.0,10.034946263460178,0,1494
2043,2043,0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,1,0.1609790160757049,0.0,0.0,0.0,0.0,1,1,0.0,0.1609790160757049,0,1512
2044,2044,0x03709bd13f446ef4408347011cf3c0b457d848fa,1,1.0377616148750706,0.0,0.0,0.0,0.0,1,1,0.0,1.0377616148750706,0,1458
2045,2045,0x0371229099726879e47c045aca027e0a27d3c5d1,7,10270.318240924327,1989.6447683195693,496.8155693677186,0.0,0.0,3,3,0.24957520160018928,8280.673472604758,0,1424
2046,2046,0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,2,0.044573655837193055,0.004979185652434623,0.0,0.0,0.0,2,2,0.0,0.03959447018475843,0,1522
2047,2047,0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,1,1.5789672672068862,0.0,0.0,0.0,0.0,1,1,0.0,1.5789672672068862,0,1459
2048,2048,0x03725920246c11418ebdd11ffbb1661467616f81,1,4.9733202234876925,0.0,0.0,0.0,0.0,1,1,0.0,4.9733202234876925,0,1493
2049,2049,0x03725af1b7357c622c2a91a28df41d8217941180,2,0.0704451244580466,0.014089024891609318,0.0,0.0,0.0,1,2,0.0,0.05635609956643728,0,1418
2050,2050,0x03733ca219c6418adba6f120daca918eb3f67738,49,53003.88666017281,22157.110131735706,10464.225438672296,0.0,0.0,5,3,0.4722526143457075,30846.7765284371,0,1469
2051,2051,0x037343879ca2c1d0078038549ee042046f32243f,21,100150.06921809251,61325.301636821,7765.061163050232,0.0,2.0,3,4,0.1266187745844436,38824.76758127151,1,1511
2052,2052,0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,37,32289.00339578263,14149.911296227927,2431.6279610033253,2927.2162443815328,0.0,5,4,0.17183543236904475,15211.875855173173,0,1433
2053,2053,0x03750b3599a04179ea939217a8fc0be522bbe0d8,1,0.0,0.0,0.0,508.0584290357104,0.0,1,1,0.0,-508.0584290357104,0,1476
2054,2054,0x037582877a10e01ed2d34b2587b385b0bb44d675,1,1.1872083148804038,0.0,0.0,0.0,0.0,1,1,0.0,1.1872083148804038,0,1457
2055,2055,0x0375c3cdacf59035471566ff3e775b5f10d57ea1,3,6419.7479799884895,0.0,0.0,6633.996972398558,0.0,1,2,0.0,-214.24899241006824,0,1425
2056,2056,0x0375dafe356324fa45e5993855508b6204279d9e,1,1.0329023094821386e-10,0.0,0.0,0.0,0.0,1,1,0.0,1.0329023094821386e-10,0,1459
2057,2057,0x03761263846e6a598e667e6a573ed86fabff8953,4,7108.289131382284,2539.9924728640012,2539.9924728640012,7108.289131382284,0.0,2,4,0.999606452986115,-2539.9924728640017,0,1513
2058,2058,0x03781270005438697bdd9296f9d96a209f8af93b,1,1.7750242986900784,0.0,0.0,0.0,0.0,1,1,0.0,1.7750242986900784,0,1460
2059,2059,0x037949068f0cff6d57d7253398e60577ccd86dd3,11,3296.4111332310044,301.18491591177855,303.2292815529165,2522.276909385728,0.0,5,4,1.0034560482212913,472.94930793349795,0,1441
2060,2060,0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,9,4174.242723913789,1501.1473526358006,1502.057651674034,7682.575929488952,0.0,3,4,0.9999402848451524,-5009.480558210964,0,1467
2061,2061,0x0379eec40a19d1a6c23bf323128bea4188985014,1,0.09548485088645361,0.0,0.0,0.0,0.0,1,1,0.0,0.09548485088645361,0,1462
2062,2062,0x037a0f059374030dca53c918177a9d4f11c75347,1,1.0553021750708644,0.0,0.0,0.0,0.0,1,1,0.0,1.0553021750708644,0,1458
2063,2063,0x037a28da412268621439c31fd0d54dbb511d47b4,4,1671.6198655186809,631.1901774293468,631.1901774293468,1671.6198655186809,0.0,2,4,0.9984181975049561,-631.1901774293469,0,1545
2064,2064,0x037a3079e857e383454fefbea892fde12a2e83fd,14,8837.764308228463,0.0,0.0,3559.707829828343,0.0,5,2,0.0,5278.05647840012,0,1512
2065,2065,0x037a43f01b3c2a2acd60510c1b893e94cb64333d,12,2785.073742727795,4247.951514155118,4260.22058379076,2816.5195888248536,0.0,3,4,1.0026522001011544,-4279.397360252176,0,1514
2066,2066,0x037a9d27797eeb292588aab2861c95242a6ed0e3,1,1.6747928684386237,0.0,0.0,0.0,0.0,1,1,0.0,1.6747928684386237,0,1458
2067,2067,0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,4,48382.023865253796,0.0,0.0,48235.32574192325,0.0,1,2,0.0,146.6981233305487,0,1538
2068,2068,0x037b392129f7ad2fac6787fefb35779df131856b,2,2.91642000700487,0.0,0.0,0.0,0.0,1,1,0.0,2.91642000700487,0,1415
2069,2069,0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1,1.0252591577042713,0.0,0.0,0.0,0.0,1,1,0.0,1.0252591577042713,0,1453
2070,2070,0x037bc5471ff04bff3170a1364d2201259c02b127,36,26048.580013766805,0.0,0.0,17246.085977384424,0.0,4,2,0.0,8802.49403638238,0,1439
2071,2071,0x037bef2da33513cfb998e36894d073773d3285f8,92,4118422.743443702,3206432.0787278563,3637485.775424759,6261136.567331118,0.0,5,4,1.1344337106414588,-5349145.9026152715,0,1477
2072,2072,0x037bf6a1e7b137f824f46313317e033ffeceb613,172,207842.32421380168,66107.50303340085,64206.69407583165,95908.99610399251,0.0,7,4,0.9712320069234011,45825.825076408335,0,1438
2073,2073,0x037ca92482ddaae946133ea49e3578ac75bcbef1,4,416.65848476251165,0.0,0.0,417.08073360756094,0.0,2,2,0.0,-0.42224884504929605,0,1514
2074,2074,0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2,2.6457229606040257e-09,6.430439611801839,0.0,0.0,0.0,2,2,0.0,-6.4304396091561165,0,1537
2075,2075,0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,9,654.9302507342707,128.30146397918153,0.0,0.0,0.0,4,2,0.0,526.6287867550891,0,1481
2076,2076,0x037dfd569defbc08ae28001159b4c49f6d006cff,2,2.03111313866342,0.0,0.0,0.0,0.0,1,1,0.0,2.03111313866342,0,1457
2077,2077,0x037e2847c769d20564502183f524f88baa06b389,2,0.7449938584881093,0.0,0.0,0.0,0.0,2,1,0.0,0.7449938584881093,0,1559
2078,2078,0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,38,787.645894060194,360.11583930183485,218.70710334625863,218.71267615666983,0.0,3,4,0.6056425100851215,208.8173786016893,0,1436
2079,2079,0x037e908997841df68afb48eb1c9a6e441310abf5,9,5.379300641423978,242.26830377545565,484.0831884747742,450.4919547639402,0.0,2,4,1.989914760624131,-687.3809578979719,0,1475
2080,2080,0x037ef353b228e621872f569be0b0f876e6b78dd6,1,0.9847911166735682,0.0,0.0,0.0,0.0,1,1,0.0,0.9847911166735682,0,1460
2081,2081,0x037f910b25fe4a3f08da116f9fe026aec93b74e0,2,0.0,0.0,0.0,2145764.2116893968,0.0,1,1,0.0,-2145764.2116893968,0,1456
2082,2082,0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2,2.0738962099421183,0.0,0.0,0.0,0.0,1,1,0.0,2.0738962099421183,0,1443
2083,2083,0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,32,2794.8102335605518,1001.3302590384008,255.2412760953352,255.23123341158262,0.0,4,4,0.2546478805700273,1538.2487411105683,0,1429
2084,2084,0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,2,9.904269857683756,0.0,0.0,9.904270053943565,0.0,1,2,0.0,-1.96259808404875e-07,0,1461
2085,2085,0x0381d12b94af184aedfc27d326624b70c65fc7b4,1,0.20868080914649725,0.0,0.0,0.0,0.0,1,1,0.0,0.20868080914649725,0,1509
2086,2086,0x03827daa642b7e409e4d08fb34836c22d0a3556b,218,2125.4458417487294,891.3518190450015,384.9791763330612,867.5015247092122,3.0,8,5,0.43142084558651705,366.5924979945157,1,1412
2087,2087,0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,28,12927.310186267423,7906.946154007788,3625.221935017321,4354.454214420911,0.0,3,4,0.45842774652430324,665.9098178387239,0,1412
2088,2088,0x03845ccfb1173f4810dab66664ce61564fd91ad1,1,1.1063997367924017,0.0,0.0,0.0,0.0,1,1,0.0,1.1063997367924017,0,1453
2089,2089,0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,9,2.749528745876478,1.5808035411565675,0.30447644450022987,0.0,0.0,2,3,0.11797738171258904,1.1687252047199106,0,1412
2090,2090,0x0384f296396564cdd310bb398e1dc8a98fb3b137,6,12179.274890105075,9682.961881041769,9702.703722179773,12200.883823300403,0.0,1,4,1.0019353485038696,-9704.570814237097,0,1492
2091,2091,0x03851f30cc29d86ee87a492f037b16642838a357,98,101759.29606486869,81260.54571042272,83666.2220996004,104754.08594832422,0.0,7,4,1.0295918120699648,-84255.33559387826,0,1438
2092,2092,0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,1,1.1030669655335508,0.0,0.0,0.0,0.0,1,1,0.0,1.1030669655335508,0,1453
2093,2093,0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,1,0.0,0.0,0.0,23.993170318419825,0.0,1,1,0.0,-23.993170318419825,0,1435
2094,2094,0x03867a6c590972095f2c82dedede42a62f46952a,75,246447.17610651982,13853.984997906366,9998.78181535668,152787.64400756464,0.0,4,4,0.7216739546717374,79805.54710104881,0,1450
2095,2095,0x03873505d18421366d0fa6f27f49694d80dc1fbd,1,1.5082613757377343,0.0,0.0,0.0,0.0,1,1,0.0,1.5082613757377343,0,1456
2096,2096,0x0387de98476d2ca45d092ee0cf7af798be4660a1,3,8.024359625088469,0.0,0.0,8.035088735038773,0.0,1,2,0.0,-0.010729109950304405,0,1501
2097,2097,0x03886228bb749eeba43426d2d6b70eba472f4876,33,3866.5060984899474,483.9085494257326,0.0,1097.3947465276788,0.0,4,3,0.0,2285.202802536536,0,1456
2098,2098,0x0388efdfbd5f519f6c63319b5710d5231dd64868,10,11936.925165944573,3208.2445696250957,1261.5410859040285,0.0,0.0,3,3,0.3930959634065539,8728.680596319477,0,1420
2099,2099,0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,5,2.8470161008374526,0.11365237938343968,0.0,0.0,0.0,2,2,0.0,2.7333637214540127,0,1435
2100,2100,0x038a122489ebd2bf9968e02d1203258b49e4832e,6,321.8085732140005,128.7558158720002,0.0,0.0,2.0,3,3,0.0,193.0527573420003,1,1518
2101,2101,0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,3,0.0,0.0,0.0,23885.106498343353,0.0,3,1,0.0,-23885.106498343353,0,1483
2102,2102,0x038b15767ebe38fc2002b8c597ec9054021dcf7c,51,98826.99206255397,225697.55398802177,194541.74391906144,68026.8909426988,0.0,7,4,0.8619538782219496,-194897.4528681666,0,1422
2103,2103,0x038b7e904b21cf2be68d10dec84eb0e118333e3e,1,1.6257912468045599,0.0,0.0,0.0,0.0,1,1,0.0,1.6257912468045599,0,1423
2104,2104,0x038c266d54f2a143b8604343bcaf28caba4e8939,29,1614.105267368338,808.5873057505522,751.5369788789908,3637.0428848561905,0.0,4,4,0.9282963968688416,-2831.524923238405,0,1420
2105,2105,0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,47,23415.87009354023,8401.141626012093,8462.002040087116,8412.179737443248,0.0,8,4,1.0071244233600756,6602.548730084889,0,1418
2106,2106,0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,24,94808.67979445097,49231.431471530515,46534.76249880232,86601.8106850348,0.0,4,4,0.9452054490892215,-41024.56236211434,0,1514
2107,2107,0x038e8cdb75c6677cfed6854e8b315066f9a909f0,18,7039.3490736857075,966.0276747042032,965.2358249764291,2477.2027088983477,0.0,4,4,0.9981470543453452,3596.1186900831563,0,1511
2108,2108,0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,25,2000.4208300082023,780.5205247682134,780.2149040525442,4766.005034215756,0.0,3,4,0.9983293839710013,-3546.1047289757666,0,1533
2109,2109,0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,2,1.2282290752389708,0.0,0.0,0.0,0.0,1,1,0.0,1.2282290752389708,0,1451
2110,2110,0x038f41dd54f67016088bfceb81841cc1c51a159f,1,0.18435311985837638,0.0,0.0,0.0,0.0,1,1,0.0,0.18435311985837638,0,1508
2111,2111,0x038fbb17eff0c348725c45e1109ef29041250d1d,2,10985.023581862051,0.0,0.0,10985.023681999004,0.0,1,2,0.0,-0.00010013695282395929,0,1431
2112,2112,0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,33,375029.39666436723,499087.0774270571,396765.8033632943,174314.13455710805,0.0,4,4,0.7949815299310221,-298371.8153197979,0,1427
2113,2113,0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,1,1.1386880362362826,0.0,0.0,0.0,0.0,1,1,0.0,1.1386880362362826,0,1460
2114,2114,0x03917b0fc420092b18dcb24e719f44600211eb45,14,3350.6488901528223,199.97883649219355,202.51361626723153,964.4886699260694,0.0,5,4,1.0076365243317427,2186.181383734559,0,1436
2115,2115,0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,58,89598.6474120781,83825.22469824165,83932.20608680157,89761.51923800995,0.0,4,4,1.00126429871966,-83988.0965241735,0,1452
2116,2116,0x03925f072fd69b9427b3be238a41d70a946811d9,1,1.108267926391485,0.0,0.0,0.0,0.0,1,1,0.0,1.108267926391485,0,1453
2117,2117,0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,1,1.2707578825515948,0.0,0.0,0.0,0.0,1,1,0.0,1.2707578825515948,0,1457
2118,2118,0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,13,138950.22697943024,66664.59009594232,21265.383762486115,11415.700000000003,0.0,2,4,0.3189859076006358,60869.93688348792,0,1514
2119,2119,0x0392ea959f551f01d432e1fa26110ef69d55e4c1,52,38157.08968184422,27542.693608196198,6484.763202179352,11970.52491916964,0.0,4,4,0.23543549730199137,-1356.1288455216181,0,1415
2120,2120,0x03933112dd553026128ee4b55831764c39aa1ad8,5,39.03106789741158,0.0,0.0,0.0,0.0,3,1,0.0,39.03106789741158,0,1423
2121,2121,0x03936ba0a4fe117eb026e65b89661438017a07a3,1,1.0200515782651725,0.0,0.0,0.0,0.0,1,1,0.0,1.0200515782651725,0,1458
2122,2122,0x03936fad73cfd65a108318d917a7d00af8f2b16d,71,0.0007113830399864326,0.0,0.0,0.0,0.0,3,1,0.0,0.0007113830399864326,0,1505
2123,2123,0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,1,1910.7770508715441,0.0,0.0,0.0,0.0,1,1,0.0,1910.7770508715441,0,1519
2124,2124,0x03939fefccb572f0279e788a71f5ad34a82a4379,2,2.053860701046137,0.0,0.0,0.0,0.0,1,1,0.0,2.053860701046137,0,1455
2125,2125,0x0395183e0c76a1138913ce3df272ffc747f37237,2,1.727794939476005e-05,0.0,0.0,0.0,0.0,1,1,0.0,1.727794939476005e-05,0,1452
2126,2126,0x03951f5c12a3b8c7fa09e115024d376077b17720,2,0.018493637701002864,0.003953539031607055,0.0,0.0,0.0,2,2,0.0,0.014540098669395807,0,1419
2127,2127,0x0396147f0b821aa0d2581f8e2dad0c9956255028,3,110.44374465828268,0.0,0.0,15.08160095537413,0.0,2,2,0.0,95.36214370290855,0,1492
2128,2128,0x039630fa4ad7f73738b1541dadf3bad89ffed668,5,0.0,0.0,0.0,122.60585222293494,0.0,4,1,0.0,-122.60585222293494,0,1436
2129,2129,0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,1,1.8304365732094965,0.0,0.0,0.0,0.0,1,1,0.0,1.8304365732094965,0,1450
2130,2130,0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,7,12.840830274560012,5.618885767748279,5.348578752526831,12.942027227280333,0.0,2,4,0.8080784198737423,-5.720082720468599,0,1548
2131,2131,0x039803254c85a3cffca6c0f0822e09a306bbda2e,1,1.1048741186337352,0.0,0.0,0.0,0.0,1,1,0.0,1.1048741186337352,0,1452
2132,2132,0x0398b107763c8e7fae5183241d383440ea3623da,13,747.1070083269482,249.52552589869362,150.3134468101996,387.3438349632285,2.0,4,5,0.5999925407640204,110.23764746502604,1,1455
2133,2133,0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,2,2.2859476326050054,0.0,0.0,0.0,0.0,1,1,0.0,2.2859476326050054,0,1455
2134,2134,0x039a21771e9abbd63a8fdb42e60de6b558c1baae,1,1.3078929314240073,0.0,0.0,0.0,0.0,1,1,0.0,1.3078929314240073,0,1456
2135,2135,0x039a285369490aa7bf4579207c547caf5fbdfb72,1,0.16831636389064666,0.0,0.0,0.0,0.0,1,1,0.0,0.16831636389064666,0,1508
2136,2136,0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,189,40555.66024808075,29244.669026269363,12232.748521672089,15279.346333019961,0.0,3,4,0.41827555767947233,-3968.355111208575,0,1491
2137,2137,0x039a5ebc14114eb0ab9d7bf209049f0f904f78c9,1,0.0009924942523682424,0.0,0.0,0.0,0.0,1,1,0.0,0.0009924942523682424,0,1463
2138,2138,0x039b0cac8f2257a805ae79431fc6daf67bd235fa,29,509.2359356051957,309.756527743823,309.6859691151296,509.29747633563653,0.0,2,4,0.9965549923071094,-309.81806847426384,0,1479
2139,2139,0x039b10e499e6b8e711cafc07123654a5b55852d2,1,1.1161197392948055,0.0,0.0,0.0,0.0,1,1,0.0,1.1161197392948055,0,1451
2140,2140,0x039b27c7e5771ee0108c87b4162999bea4dd1831,18,10323.319316773746,4358.347235661888,1759.8647740053677,5505.268162263532,0.0,4,4,0.4036991500949257,459.7039188483268,0,1424
2141,2141,0x039bb7b830769fe8130ce5a40142fcd49a1452f3,1,1.0014906720000005,0.0,0.0,0.0,0.0,1,1,0.0,1.0014906720000005,0,1457
2142,2142,0x039c19df683512cc6255bd549fed1de7d1804ba9,1,1.032357935860214,0.0,0.0,0.0,0.0,1,1,0.0,1.032357935860214,0,1457
2143,2143,0x039c361579aef4e8df5f7bfe0950dd06af0b1276,1,2.052434202855172,0.0,0.0,0.0,0.0,1,1,0.0,2.052434202855172,0,1456
2144,2144,0x039c5a62e2d28cc85729666dcacb98c1ae21e343,1,1.6821130992212605,0.0,0.0,0.0,0.0,1,1,0.0,1.6821130992212605,0,1458
2145,2145,0x039c7320956110b7e9e350d382a354d6ace8d2c0,2,0.5651387550058833,0.2260555020023533,0.0,0.0,0.0,1,2,0.0,0.33908325300353,0,1435
2146,2146,0x039cab749f176fd208e1367b266ab766308e80f8,1,0.24189401065386448,0.0,0.0,0.0,0.0,1,1,0.0,0.24189401065386448,0,1510
2147,2147,0x039cd2b882895757eb015f1447f68a5a5ff0737c,1,0.13517671741042356,0.0,0.0,0.0,0.0,1,1,0.0,0.13517671741042356,0,1513
2148,2148,0x039e2604295ba89a83588107391aed3cce36b97f,20,51836.42575124967,16971.761598787845,594.610887728218,0.0,0.0,3,3,0.03503324336863859,34864.664152461824,0,1427
2149,2149,0x039e2eeff82ec296c669f4aae063418afa8bcf02,1,1.7842711797920257,0.0,0.0,0.0,0.0,1,1,0.0,1.7842711797920257,0,1460
2150,2150,0x039e8cb6cf84518696939ea80ff8e021b871fde9,107,116.81896312127493,92.40177449674329,3.267145786007478,2.6298608446964886,0.0,7,4,0.034979483030286494,21.78732777983516,0,1416
2151,2151,0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,9,314.56991335817736,67.04105995396361,7.119851950867271,0.0,0.0,4,3,0.10464052082205277,247.52885340421375,0,1425
2152,2152,0x039eda3933ce405c2ff54a93a7afa07c08030164,7,659.2340881103479,146.1705443853537,0.0,420.93632802858116,0.0,3,3,0.0,92.12721569641297,0,1424
